date,symbol,holder_level,holders,shares,ratio,source
2026-05-29,3659,15,8,43772388,80.87,TDCC
2026-05-29,3659,16,0,0,0.0,TDCC
2026-05-29,3659,17,641,54123838,100.0,TDCC
2026-05-29,3659,2,265,634472,1.17,TDCC
2026-05-29,3659,3,59,432030,0.79,TDCC
2026-05-29,3659,4,31,379951,0.7,TDCC
2026-05-29,3659,5,20,352860,0.65,TDCC
2026-05-29,3659,6,20,523642,0.96,TDCC
2026-05-29,3659,7,14,487860,0.9,TDCC
2026-05-29,3659,8,8,358455,0.66,TDCC
2026-05-29,3659,9,11,724457,1.33,TDCC
2026-05-29,3661,1,64815,4116273,5.04,TDCC
2026-05-29,3661,10,75,10709063,13.13,TDCC
2026-05-29,3661,11,34,9456937,11.59,TDCC
2026-05-29,3661,12,14,6515473,7.99,TDCC
2026-05-29,3661,13,6,3857759,4.73,TDCC
2026-05-29,3661,14,8,7313201,8.96,TDCC
2026-05-29,3661,15,8,12712637,15.59,TDCC
2026-05-29,3661,16,0,0,0.0,TDCC
2026-05-29,3661,17,71045,81534015,100.0,TDCC
2026-05-29,3661,2,5180,8848203,10.85,TDCC
2026-05-29,3661,3,413,3069111,3.76,TDCC
2026-05-29,3661,4,150,1902453,2.33,TDCC
2026-05-29,3661,5,84,1505076,1.84,TDCC
2026-05-29,3661,6,83,2091598,2.56,TDCC
2026-05-29,3661,7,57,2037565,2.49,TDCC
2026-05-29,3661,8,38,1720877,2.11,TDCC
2026-05-29,3661,9,80,5677789,6.96,TDCC
2026-05-29,3662,1,8786,2039935,1.11,TDCC
2026-05-29,3662,10,72,9925528,5.4,TDCC
2026-05-29,3662,11,30,8073369,4.4,TDCC
2026-05-29,3662,12,11,5532061,3.01,TDCC
2026-05-29,3662,13,4,2773128,1.51,TDCC
2026-05-29,3662,14,0,0,0.0,TDCC
2026-05-29,3662,15,11,89700667,48.88,TDCC
2026-05-29,3662,16,0,0,0.0,TDCC
2026-05-29,3662,17,22522,183477781,100.0,TDCC
2026-05-29,3662,2,10958,20550327,11.2,TDCC
2026-05-29,3662,3,1301,9659582,5.26,TDCC
2026-05-29,3662,4,500,6126009,3.33,TDCC
2026-05-29,3662,5,236,4249756,2.31,TDCC
2026-05-29,3662,6,266,6545756,3.56,TDCC
2026-05-29,3662,7,126,4417508,2.4,TDCC
2026-05-29,3662,8,70,3229237,1.76,TDCC
2026-05-29,3662,9,151,10654918,5.8,TDCC
2026-05-29,3663,1,13838,526403,0.48,TDCC
2026-05-29,3663,10,17,2451321,2.25,TDCC
2026-05-29,3663,11,12,3210598,2.95,TDCC
2026-05-29,3663,12,6,2921333,2.69,TDCC
2026-05-29,3663,13,3,2062000,1.9,TDCC
2026-05-29,3663,14,0,0,0.0,TDCC
2026-05-29,3663,15,4,62761645,57.84,TDCC
2026-05-29,3663,16,0,0,0.0,TDCC
2026-05-29,3663,17,24885,108494074,100.0,TDCC
2026-05-29,3663,2,9799,17273581,15.92,TDCC
2026-05-29,3663,3,736,5883617,5.42,TDCC
2026-05-29,3663,4,172,2209296,2.03,TDCC
2026-05-29,3663,5,116,2121692,1.95,TDCC
2026-05-29,3663,6,84,2141200,1.97,TDCC
2026-05-29,3663,7,41,1467658,1.35,TDCC
2026-05-29,3663,8,25,1181419,1.08,TDCC
2026-05-29,3663,9,32,2282311,2.1,TDCC
2026-05-29,3664,1,3680,232789,0.32,TDCC
2026-05-29,3664,10,30,3853146,5.35,TDCC
2026-05-29,3664,11,10,2618636,3.63,TDCC
2026-05-29,3664,12,3,1350000,1.87,TDCC
2026-05-29,3664,13,0,0,0.0,TDCC
2026-05-29,3664,14,0,0,0.0,TDCC
2026-05-29,3664,15,4,46877484,65.15,TDCC
2026-05-29,3664,16,0,0,0.0,TDCC
2026-05-29,3664,17,5865,71945377,100.0,TDCC
2026-05-29,3664,2,1461,3198070,4.44,TDCC
2026-05-29,3664,3,288,2277724,3.16,TDCC
2026-05-29,3664,4,123,1594119,2.21,TDCC
2026-05-29,3664,5,64,1192822,1.65,TDCC
2026-05-29,3664,6,77,2000463,2.78,TDCC
2026-05-29,3664,7,41,1433982,1.99,TDCC
2026-05-29,3664,8,23,1069248,1.48,TDCC
2026-05-29,3664,9,61,4246894,5.9,TDCC
2026-05-29,3665,1,41059,3171217,1.62,TDCC
2026-05-29,3665,10,97,13832306,7.09,TDCC
2026-05-29,3665,11,72,19255101,9.87,TDCC
2026-05-29,3665,12,28,13187738,6.76,TDCC
2026-05-29,3665,13,17,11767746,6.03,TDCC
2026-05-29,3665,14,10,9034628,4.63,TDCC
2026-05-29,3665,15,33,87082162,44.63,TDCC
2026-05-29,3665,16,1,2000,0.0,TDCC
2026-05-29,3665,17,48554,195078405,100.0,TDCC
2026-05-29,3665,2,6030,9733068,4.98,TDCC
2026-05-29,3665,3,447,3225300,1.65,TDCC
2026-05-29,3665,4,195,2371141,1.21,TDCC
2026-05-29,3665,5,111,1973686,1.01,TDCC
2026-05-29,3665,6,158,3973451,2.03,TDCC
2026-05-29,3665,7,85,2986262,1.53,TDCC
2026-05-29,3665,8,57,2522970,1.29,TDCC
2026-05-29,3665,9,155,10963629,5.62,TDCC
2026-05-29,3666,1,25288,132363,0.09,TDCC
2026-05-29,3666,10,21,2961407,2.13,TDCC
2026-05-29,3666,11,6,1888597,1.35,TDCC
2026-05-29,3666,12,5,2540523,1.82,TDCC
2026-05-29,3666,13,2,1242000,0.89,TDCC
2026-05-29,3666,14,1,879000,0.63,TDCC
2026-05-29,3666,15,9,110707112,79.67,TDCC
2026-05-29,3666,16,0,0,0.0,TDCC
2026-05-29,3666,17,28888,138949850,100.0,TDCC
2026-05-29,3666,2,2808,5768843,4.15,TDCC
2026-05-29,3666,3,389,3120127,2.24,TDCC
2026-05-29,3666,4,116,1487014,1.07,TDCC
2026-05-29,3666,5,78,1435298,1.03,TDCC
2026-05-29,3666,6,71,1806903,1.3,TDCC
2026-05-29,3666,7,32,1147015,0.82,TDCC
2026-05-29,3666,8,22,1005090,0.72,TDCC
2026-05-29,3666,9,40,2828558,2.03,TDCC
2026-05-29,3669,1,1082,142566,0.15,TDCC
2026-05-29,3669,10,24,3319667,3.57,TDCC
2026-05-29,3669,11,10,2867630,3.08,TDCC
2026-05-29,3669,12,1,495000,0.53,TDCC
2026-05-29,3669,13,4,2608239,2.8,TDCC
2026-05-29,3669,14,2,1626253,1.75,TDCC
2026-05-29,3669,15,4,52183814,56.15,TDCC
2026-05-29,3669,16,0,0,0.0,TDCC
2026-05-29,3669,17,7967,92919950,100.0,TDCC
2026-05-29,3669,2,5625,10836685,11.66,TDCC
2026-05-29,3669,3,670,5351679,5.75,TDCC
2026-05-29,3669,4,219,2836153,3.05,TDCC
2026-05-29,3669,5,119,2224224,2.39,TDCC
2026-05-29,3669,6,92,2347331,2.52,TDCC
2026-05-29,3669,7,36,1297297,1.39,TDCC
2026-05-29,3669,8,30,1376693,1.48,TDCC
2026-05-29,3669,9,49,3406719,3.66,TDCC
2026-05-29,3671,1,15,1433,0.0,TDCC
2026-05-29,3671,10,5,746000,5.14,TDCC
2026-05-29,3671,11,2,553000,3.81,TDCC
2026-05-29,3671,12,3,1600653,11.03,TDCC
2026-05-29,3671,13,1,632000,4.35,TDCC
2026-05-29,3671,14,0,0,0.0,TDCC
2026-05-29,3671,15,3,10510000,72.48,TDCC
2026-05-29,3671,16,0,0,0.0,TDCC
2026-05-29,3671,17,53,14500000,100.0,TDCC
2026-05-29,3671,2,13,25015,0.17,TDCC
2026-05-29,3671,3,4,35000,0.24,TDCC
2026-05-29,3671,4,1,15000,0.1,TDCC
2026-05-29,3671,5,0,0,0.0,TDCC
2026-05-29,3671,6,1,30000,0.2,TDCC
2026-05-29,3671,7,1,33000,0.22,TDCC
2026-05-29,3671,8,0,0,0.0,TDCC
2026-05-29,3671,9,4,318899,2.19,TDCC
2026-05-29,3672,1,19549,122780,0.3,TDCC
2026-05-29,3672,10,27,3794442,9.3,TDCC
2026-05-29,3672,11,16,4671658,11.45,TDCC
2026-05-29,3672,12,6,2818408,6.9,TDCC
2026-05-29,3672,13,2,1357902,3.32,TDCC
2026-05-29,3672,14,3,2671717,6.54,TDCC
2026-05-29,3672,15,8,15230036,37.33,TDCC
2026-05-29,3672,16,0,0,0.0,TDCC
2026-05-29,3672,17,21255,40790375,100.0,TDCC
2026-05-29,3672,2,1221,2413074,5.91,TDCC
2026-05-29,3672,3,211,1643958,4.03,TDCC
2026-05-29,3672,4,67,828584,2.03,TDCC
2026-05-29,3672,5,41,748823,1.83,TDCC
2026-05-29,3672,6,47,1215852,2.98,TDCC
2026-05-29,3672,7,15,517486,1.26,TDCC
2026-05-29,3672,8,11,483032,1.18,TDCC
2026-05-29,3672,9,31,2272623,5.57,TDCC
2026-05-29,3673,1,38237,1382796,0.34,TDCC
2026-05-29,3673,10,140,19602800,4.82,TDCC
2026-05-29,3673,11,53,14199786,3.49,TDCC
2026-05-29,3673,12,24,12244995,3.01,TDCC
2026-05-29,3673,13,7,4896378,1.2,TDCC
2026-05-29,3673,14,7,6491000,1.59,TDCC
2026-05-29,3673,15,34,181294529,44.58,TDCC
2026-05-29,3673,16,0,0,0.0,TDCC
2026-05-29,3673,17,76440,406663759,100.0,TDCC
2026-05-29,3673,2,31350,61067044,15.01,TDCC
2026-05-29,3673,3,3715,29624632,7.28,TDCC
2026-05-29,3673,4,1002,12941923,3.18,TDCC
2026-05-29,3673,5,634,11850230,2.91,TDCC
2026-05-29,3673,6,525,13526927,3.32,TDCC
2026-05-29,3673,7,272,9727626,2.39,TDCC
2026-05-29,3673,8,145,6791143,1.66,TDCC
2026-05-29,3673,9,295,21021950,5.16,TDCC
2026-05-29,3674,1,63,18812,0.1,TDCC
2026-05-29,3674,10,8,992450,5.57,TDCC
2026-05-29,3674,11,2,502832,2.82,TDCC
2026-05-29,3674,12,2,928000,5.2,TDCC
2026-05-29,3674,13,0,0,0.0,TDCC
2026-05-29,3674,14,0,0,0.0,TDCC
2026-05-29,3674,15,5,11732570,65.86,TDCC
2026-05-29,3674,16,0,0,0.0,TDCC
2026-05-29,3674,17,405,17814203,100.0,TDCC
2026-05-29,3674,2,164,400979,2.25,TDCC
2026-05-29,3674,3,68,503959,2.82,TDCC
2026-05-29,3674,4,26,319463,1.79,TDCC
2026-05-29,3674,5,21,353941,1.98,TDCC
2026-05-29,3674,6,16,422542,2.37,TDCC
2026-05-29,3674,7,7,232728,1.3,TDCC
2026-05-29,3674,8,6,285705,1.6,TDCC
2026-05-29,3674,9,17,1120222,6.28,TDCC
2026-05-29,3675,1,3948,540152,1.01,TDCC
2026-05-29,3675,10,17,2216715,4.17,TDCC
2026-05-29,3675,11,10,2708767,5.1,TDCC
2026-05-29,3675,12,4,2203226,4.15,TDCC
2026-05-29,3675,13,1,710560,1.33,TDCC
2026-05-29,3675,14,2,1790542,3.37,TDCC
2026-05-29,3675,15,2,29380640,55.37,TDCC
2026-05-29,3675,16,0,0,0.0,TDCC
2026-05-29,3675,17,7526,53057923,100.0,TDCC
2026-05-29,3675,2,3047,5289952,9.97,TDCC
2026-05-29,3675,3,256,1938311,3.65,TDCC
2026-05-29,3675,4,86,1069438,2.01,TDCC
2026-05-29,3675,5,56,1006980,1.89,TDCC
2026-05-29,3675,6,34,867400,1.63,TDCC
2026-05-29,3675,7,26,924614,1.74,TDCC
2026-05-29,3675,8,15,686637,1.29,TDCC
2026-05-29,3675,9,22,1723989,3.24,TDCC
2026-05-29,3678,1,300,57301,0.21,TDCC
2026-05-29,3678,10,21,3102735,11.74,TDCC
2026-05-29,3678,11,14,3711200,14.04,TDCC
2026-05-29,3678,12,4,1704438,6.45,TDCC
2026-05-29,3678,13,2,1324796,5.01,TDCC
2026-05-29,3678,14,1,927747,3.51,TDCC
2026-05-29,3678,15,5,9200341,34.82,TDCC
2026-05-29,3678,16,0,0,0.0,TDCC
2026-05-29,3678,17,1108,26422000,100.0,TDCC
2026-05-29,3678,2,505,1012375,3.83,TDCC
2026-05-29,3678,3,109,833802,3.15,TDCC
2026-05-29,3678,4,35,449736,1.7,TDCC
2026-05-29,3678,5,26,462472,1.75,TDCC
2026-05-29,3678,6,32,810292,3.06,TDCC
2026-05-29,3678,7,16,545141,2.06,TDCC
2026-05-29,3678,8,14,639008,2.41,TDCC
2026-05-29,3678,9,24,1640616,6.2,TDCC
2026-05-29,3679,1,1705,257749,0.4,TDCC
2026-05-29,3679,10,22,2945531,4.67,TDCC
2026-05-29,3679,11,14,3804852,6.03,TDCC
2026-05-29,3679,12,6,3185730,5.05,TDCC
2026-05-29,3679,13,6,4295835,6.81,TDCC
2026-05-29,3679,14,0,0,0.0,TDCC
2026-05-29,3679,15,13,34041993,54.01,TDCC
2026-05-29,3679,16,0,0,0.0,TDCC
2026-05-29,3679,17,4973,63022229,100.0,TDCC
2026-05-29,3679,2,2641,4847106,7.69,TDCC
2026-05-29,3679,3,292,2288027,3.63,TDCC
2026-05-29,3679,4,106,1349323,2.14,TDCC
2026-05-29,3679,5,45,818294,1.29,TDCC
2026-05-29,3679,6,55,1384201,2.19,TDCC
2026-05-29,3679,7,19,674746,1.07,TDCC
2026-05-29,3679,8,15,677255,1.07,TDCC
2026-05-29,3679,9,34,2451587,3.89,TDCC
2026-05-29,3680,1,16480,2252000,2.34,TDCC
2026-05-29,3680,10,25,3362882,3.49,TDCC
2026-05-29,3680,11,24,6904473,7.18,TDCC
2026-05-29,3680,12,11,5516436,5.74,TDCC
2026-05-29,3680,13,4,2800648,2.91,TDCC
2026-05-29,3680,14,3,2833761,2.94,TDCC
2026-05-29,3680,15,23,45133003,46.96,TDCC
2026-05-29,3680,16,0,0,0.0,TDCC
2026-05-29,3680,17,25449,96092609,100.0,TDCC
2026-05-29,3680,2,8001,13154762,13.68,TDCC
2026-05-29,3680,3,488,3623220,3.77,TDCC
2026-05-29,3680,4,151,1875755,1.95,TDCC
2026-05-29,3680,5,70,1257449,1.3,TDCC
2026-05-29,3680,6,74,1843650,1.91,TDCC
2026-05-29,3680,7,22,761501,0.79,TDCC
2026-05-29,3680,8,20,914018,0.95,TDCC
2026-05-29,3680,9,53,3859051,4.01,TDCC
2026-05-29,3681,1,86,38689,0.03,TDCC
2026-05-29,3681,10,8,1013742,0.85,TDCC
2026-05-29,3681,11,5,1224065,1.03,TDCC
2026-05-29,3681,12,0,0,0.0,TDCC
2026-05-29,3681,13,0,0,0.0,TDCC
2026-05-29,3681,14,1,829590,0.69,TDCC
2026-05-29,3681,15,5,112038673,94.38,TDCC
2026-05-29,3681,16,0,0,0.0,TDCC
2026-05-29,3681,17,342,118703598,100.0,TDCC
2026-05-29,3681,2,98,250076,0.21,TDCC
2026-05-29,3681,3,51,371157,0.31,TDCC
2026-05-29,3681,4,13,160664,0.13,TDCC
2026-05-29,3681,5,21,366844,0.3,TDCC
2026-05-29,3681,6,17,413122,0.34,TDCC
2026-05-29,3681,7,8,267671,0.22,TDCC
2026-05-29,3681,8,14,623964,0.52,TDCC
2026-05-29,3681,9,15,1105341,0.93,TDCC
2026-05-29,3683,1,0,0,0.0,TDCC
2026-05-29,3683,10,0,0,0.0,TDCC
2026-05-29,3683,11,0,0,0.0,TDCC
2026-05-29,3683,12,0,0,0.0,TDCC
2026-05-29,3683,13,0,0,0.0,TDCC
2026-05-29,3683,14,0,0,0.0,TDCC
2026-05-29,3683,15,1,63777668,100.0,TDCC
2026-05-29,3683,16,0,0,0.0,TDCC
2026-05-29,3683,17,1,63777668,100.0,TDCC
2026-05-29,3683,2,0,0,0.0,TDCC
2026-05-29,3683,3,0,0,0.0,TDCC
2026-05-29,3683,4,0,0,0.0,TDCC
2026-05-29,3683,5,0,0,0.0,TDCC
2026-05-29,3683,6,0,0,0.0,TDCC
2026-05-29,3683,7,0,0,0.0,TDCC
2026-05-29,3683,8,0,0,0.0,TDCC
2026-05-29,3683,9,0,0,0.0,TDCC
2026-05-29,3684,1,4656,792967,2.61,TDCC
2026-05-29,3684,10,6,766777,2.53,TDCC
2026-05-29,3684,11,7,2306821,7.61,TDCC
2026-05-29,3684,12,2,1074479,3.54,TDCC
2026-05-29,3684,13,2,1454374,4.79,TDCC
2026-05-29,3684,14,0,0,0.0,TDCC
2026-05-29,3684,15,6,16096736,53.11,TDCC
2026-05-29,3684,16,0,0,0.0,TDCC
2026-05-29,3684,17,6386,30304737,100.0,TDCC
2026-05-29,3684,2,1422,2568062,8.47,TDCC
2026-05-29,3684,3,128,942951,3.11,TDCC
2026-05-29,3684,4,49,617831,2.03,TDCC
2026-05-29,3684,5,33,589271,1.94,TDCC
2026-05-29,3684,6,27,667463,2.2,TDCC
2026-05-29,3684,7,18,627846,2.07,TDCC
2026-05-29,3684,8,13,582637,1.92,TDCC
2026-05-29,3684,9,17,1216522,4.01,TDCC
2026-05-29,3685,1,9418,69981,0.08,TDCC
2026-05-29,3685,10,39,5615000,7.05,TDCC
2026-05-29,3685,11,23,5944000,7.46,TDCC
2026-05-29,3685,12,10,5022000,6.31,TDCC
2026-05-29,3685,13,7,5072000,6.37,TDCC
2026-05-29,3685,14,2,1753000,2.2,TDCC
2026-05-29,3685,15,8,36021152,45.26,TDCC
2026-05-29,3685,16,0,0,0.0,TDCC
2026-05-29,3685,17,12357,79574000,100.0,TDCC
2026-05-29,3685,2,2070,4326373,5.43,TDCC
2026-05-29,3685,3,347,2827237,3.55,TDCC
2026-05-29,3685,4,124,1601950,2.01,TDCC
2026-05-29,3685,5,94,1755300,2.2,TDCC
2026-05-29,3685,6,71,1847905,2.32,TDCC
2026-05-29,3685,7,47,1707000,2.14,TDCC
2026-05-29,3685,8,35,1639101,2.05,TDCC
2026-05-29,3685,9,62,4372001,5.49,TDCC
2026-05-29,3686,1,53262,2725822,3.56,TDCC
2026-05-29,3686,10,32,4429051,5.78,TDCC
2026-05-29,3686,11,21,5624138,7.35,TDCC
2026-05-29,3686,12,7,3313587,4.33,TDCC
2026-05-29,3686,13,2,1393885,1.82,TDCC
2026-05-29,3686,14,0,0,0.0,TDCC
2026-05-29,3686,15,7,12665303,16.55,TDCC
2026-05-29,3686,16,0,0,0.0,TDCC
2026-05-29,3686,17,62784,76495118,100.0,TDCC
2026-05-29,3686,2,7446,15501246,20.26,TDCC
2026-05-29,3686,3,1140,8697682,11.37,TDCC
2026-05-29,3686,4,322,3981309,5.2,TDCC
2026-05-29,3686,5,173,3177196,4.15,TDCC
2026-05-29,3686,6,159,3969267,5.18,TDCC
2026-05-29,3686,7,81,2850634,3.72,TDCC
2026-05-29,3686,8,48,2240155,2.92,TDCC
2026-05-29,3686,9,84,5925843,7.74,TDCC
2026-05-29,3687,1,31211,261489,0.86,TDCC
2026-05-29,3687,10,9,1412894,4.7,TDCC
2026-05-29,3687,11,3,757000,2.51,TDCC
2026-05-29,3687,12,0,0,0.0,TDCC
2026-05-29,3687,13,1,624283,2.07,TDCC
2026-05-29,3687,14,1,826000,2.74,TDCC
2026-05-29,3687,15,4,9798578,32.59,TDCC
2026-05-29,3687,16,0,0,0.0,TDCC
2026-05-29,3687,17,36269,30060820,100.0,TDCC
2026-05-29,3687,2,4460,7989544,26.57,TDCC
2026-05-29,3687,3,344,2733409,9.09,TDCC
2026-05-29,3687,4,96,1265003,4.2,TDCC
2026-05-29,3687,5,57,1024270,3.4,TDCC
2026-05-29,3687,6,43,1118350,3.72,TDCC
2026-05-29,3687,7,9,324000,1.07,TDCC
2026-05-29,3687,8,13,615000,2.04,TDCC
2026-05-29,3687,9,18,1311000,4.36,TDCC
2026-05-29,3688,1,1104,540001,0.54,TDCC
2026-05-29,3688,10,45,6385860,6.43,TDCC
2026-05-29,3688,11,15,3875490,3.9,TDCC
2026-05-29,3688,12,3,1589775,1.6,TDCC
2026-05-29,3688,13,1,643220,0.64,TDCC
2026-05-29,3688,14,0,0,0.0,TDCC
2026-05-29,3688,15,7,65097071,65.63,TDCC
2026-05-29,3688,16,0,0,0.0,TDCC
2026-05-29,3688,17,3476,99175900,100.0,TDCC
2026-05-29,3688,2,1378,3187913,3.21,TDCC
2026-05-29,3688,3,378,2610297,2.63,TDCC
2026-05-29,3688,4,176,2170912,2.18,TDCC
2026-05-29,3688,5,96,1689409,1.7,TDCC
2026-05-29,3688,6,112,2844722,2.86,TDCC
2026-05-29,3688,7,56,1941093,1.95,TDCC
2026-05-29,3688,8,30,1337016,1.34,TDCC
2026-05-29,3688,9,75,5263121,5.3,TDCC
2026-05-29,3689,1,20004,863950,0.96,TDCC
2026-05-29,3689,10,39,5407123,6.04,TDCC
2026-05-29,3689,11,24,6874230,7.68,TDCC
2026-05-29,3689,12,10,4811366,5.38,TDCC
2026-05-29,3689,13,5,3320455,3.71,TDCC
2026-05-29,3689,14,3,2781495,3.11,TDCC
2026-05-29,3689,15,8,15320534,17.13,TDCC
2026-05-29,3689,16,1,1000,0.0,TDCC
2026-05-29,3689,17,33995,89392611,100.0,TDCC
2026-05-29,3689,2,12080,21778205,24.36,TDCC
2026-05-29,3689,3,1040,8455191,9.45,TDCC
2026-05-29,3689,4,288,3744154,4.18,TDCC
2026-05-29,3689,5,177,3367208,3.76,TDCC
2026-05-29,3689,6,140,3687557,4.12,TDCC
2026-05-29,3689,7,64,2311987,2.58,TDCC
2026-05-29,3689,8,45,2063651,2.3,TDCC
2026-05-29,3689,9,68,4606505,5.15,TDCC
2026-05-29,3690,1,842,293392,0.48,TDCC
2026-05-29,3690,10,12,1887643,3.12,TDCC
2026-05-29,3690,11,5,1253713,2.07,TDCC
2026-05-29,3690,12,3,1366034,2.26,TDCC
2026-05-29,3690,13,1,800000,1.32,TDCC
2026-05-29,3690,14,1,993142,1.64,TDCC
2026-05-29,3690,15,1,50670244,83.95,TDCC
2026-05-29,3690,16,0,0,0.0,TDCC
2026-05-29,3690,17,1359,60356006,100.0,TDCC
2026-05-29,3690,2,348,847817,1.4,TDCC
2026-05-29,3690,3,82,596910,0.98,TDCC
2026-05-29,3690,4,22,265715,0.44,TDCC
2026-05-29,3690,5,11,187748,0.31,TDCC
2026-05-29,3690,6,16,391636,0.64,TDCC
2026-05-29,3690,7,7,272755,0.45,TDCC
2026-05-29,3690,8,3,142640,0.23,TDCC
2026-05-29,3690,9,5,386617,0.64,TDCC
2026-05-29,3691,1,5086,614907,0.66,TDCC
2026-05-29,3691,10,29,4602598,5.0,TDCC
2026-05-29,3691,11,10,2694122,2.93,TDCC
2026-05-29,3691,12,5,2174437,2.36,TDCC
2026-05-29,3691,13,2,1354999,1.47,TDCC
2026-05-29,3691,14,3,2560798,2.78,TDCC
2026-05-29,3691,15,9,50167271,54.59,TDCC
2026-05-29,3691,16,0,0,0.0,TDCC
2026-05-29,3691,17,12909,91883420,100.0,TDCC
2026-05-29,3691,2,6756,12158662,13.23,TDCC
2026-05-29,3691,3,567,4383958,4.77,TDCC
2026-05-29,3691,4,155,1941437,2.11,TDCC
2026-05-29,3691,5,98,1794083,1.95,TDCC
2026-05-29,3691,6,90,2281272,2.48,TDCC
2026-05-29,3691,7,36,1261706,1.37,TDCC
2026-05-29,3691,8,22,996164,1.08,TDCC
2026-05-29,3691,9,41,2897006,3.15,TDCC
2026-05-29,3693,1,21676,1592386,3.7,TDCC
2026-05-29,3693,10,14,1997688,4.64,TDCC
2026-05-29,3693,11,6,1655186,3.85,TDCC
2026-05-29,3693,12,3,1438027,3.34,TDCC
2026-05-29,3693,13,2,1431779,3.33,TDCC
2026-05-29,3693,14,2,1641974,3.81,TDCC
2026-05-29,3693,15,5,15511238,36.08,TDCC
2026-05-29,3693,16,1,2000,0.0,TDCC
2026-05-29,3693,17,27865,42990694,100.0,TDCC
2026-05-29,3693,2,5618,9331029,21.7,TDCC
2026-05-29,3693,3,312,2334650,5.43,TDCC
2026-05-29,3693,4,83,1032748,2.4,TDCC
2026-05-29,3693,5,51,932865,2.16,TDCC
2026-05-29,3693,6,33,846953,1.97,TDCC
2026-05-29,3693,7,22,772000,1.79,TDCC
2026-05-29,3693,8,11,497873,1.15,TDCC
2026-05-29,3693,9,27,1976298,4.59,TDCC
2026-05-29,3694,1,2507,414769,0.26,TDCC
2026-05-29,3694,10,53,7349045,4.74,TDCC
2026-05-29,3694,11,23,6311251,4.07,TDCC
2026-05-29,3694,12,10,4428162,2.85,TDCC
2026-05-29,3694,13,4,2662000,1.71,TDCC
2026-05-29,3694,14,1,945737,0.61,TDCC
2026-05-29,3694,15,9,87509168,56.48,TDCC
2026-05-29,3694,16,1,1000,0.0,TDCC
2026-05-29,3694,17,13027,154929208,100.0,TDCC
2026-05-29,3694,2,8669,16446199,10.61,TDCC
2026-05-29,3694,3,966,7843620,5.06,TDCC
2026-05-29,3694,4,246,3163972,2.04,TDCC
2026-05-29,3694,5,202,3734918,2.41,TDCC
2026-05-29,3694,6,146,3743331,2.41,TDCC
2026-05-29,3694,7,66,2389400,1.54,TDCC
2026-05-29,3694,8,38,1741963,1.12,TDCC
2026-05-29,3694,9,87,6246673,4.03,TDCC
2026-05-29,3701,1,36008,2071030,0.87,TDCC
2026-05-29,3701,10,27,3822938,1.61,TDCC
2026-05-29,3701,11,9,2540233,1.07,TDCC
2026-05-29,3701,12,4,1806683,0.76,TDCC
2026-05-29,3701,13,4,2739889,1.15,TDCC
2026-05-29,3701,14,2,1832062,0.77,TDCC
2026-05-29,3701,15,13,167350080,70.71,TDCC
2026-05-29,3701,16,0,0,0.0,TDCC
2026-05-29,3701,17,50680,236668883,100.0,TDCC
2026-05-29,3701,2,12515,23729381,10.02,TDCC
2026-05-29,3701,3,1277,10169799,4.29,TDCC
2026-05-29,3701,4,318,4073055,1.72,TDCC
2026-05-29,3701,5,204,3819550,1.61,TDCC
2026-05-29,3701,6,118,3018626,1.27,TDCC
2026-05-29,3701,7,57,2038634,0.86,TDCC
2026-05-29,3701,8,49,2279631,0.96,TDCC
2026-05-29,3701,9,75,5377292,2.27,TDCC
2026-05-29,3702,1,53335,5567385,0.32,TDCC
2026-05-29,3702,10,239,33636959,1.98,TDCC
2026-05-29,3702,11,148,41410444,2.44,TDCC
2026-05-29,3702,12,58,28112467,1.66,TDCC
2026-05-29,3702,13,43,29338386,1.73,TDCC
2026-05-29,3702,14,23,20729088,1.22,TDCC
2026-05-29,3702,15,196,1365374788,80.63,TDCC
2026-05-29,3702,16,1,1000,0.0,TDCC
2026-05-29,3702,17,89286,1693272507,100.0,TDCC
2026-05-29,3702,2,27987,55928490,3.3,TDCC
2026-05-29,3702,3,3974,29221133,1.72,TDCC
2026-05-29,3702,4,1238,15265553,0.9,TDCC
2026-05-29,3702,5,649,11616546,0.68,TDCC
2026-05-29,3702,6,620,15607113,0.92,TDCC
2026-05-29,3702,7,262,9210692,0.54,TDCC
2026-05-29,3702,8,170,7812869,0.46,TDCC
2026-05-29,3702,9,344,24441594,1.44,TDCC
2026-05-29,3703,1,9737,2301403,0.27,TDCC
2026-05-29,3703,10,198,28207254,3.42,TDCC
2026-05-29,3703,11,109,30261836,3.67,TDCC
2026-05-29,3703,12,37,18746611,2.27,TDCC
2026-05-29,3703,13,9,6388722,0.77,TDCC
2026-05-29,3703,14,8,7163505,0.87,TDCC
2026-05-29,3703,15,52,561456908,68.2,TDCC
2026-05-29,3703,16,0,0,0.0,TDCC
2026-05-29,3703,17,35551,823215980,100.0,TDCC
2026-05-29,3703,2,18127,39437812,4.79,TDCC
2026-05-29,3703,3,3497,27238036,3.3,TDCC
2026-05-29,3703,4,1279,16143012,1.96,TDCC
2026-05-29,3703,5,770,14165744,1.72,TDCC
2026-05-29,3703,6,703,17729890,2.15,TDCC
2026-05-29,3703,7,376,13367352,1.62,TDCC
2026-05-29,3703,8,220,10134948,1.23,TDCC
2026-05-29,3703,9,429,30472947,3.7,TDCC
2026-05-29,3704,1,21098,3419206,0.82,TDCC
