date,symbol,foreign_net,investment_trust_net,dealer_net,total_institutional_net,source
2026-01-06,3362,162000,0,2406,164406,TPEX
2026-01-06,3363,-1125970,0,-1745,-1127715,TPEX
2026-01-06,3372,520000,0,0,520000,TPEX
2026-01-06,3373,-12000,0,479,-11521,TPEX
2026-01-06,3374,1667960,347000,574803,2589763,TPEX
2026-01-06,3379,21000,0,15,21015,TPEX
2026-01-06,3388,1000,0,-4000,-3000,TPEX
2026-01-06,3390,95000,0,0,95000,TPEX
2026-01-06,3402,-294950,0,26775,-268175,TPEX
2026-01-06,3426,-1000,0,0,-1000,TPEX
2026-01-06,3430,-103000,0,-312,-103312,TPEX
2026-01-06,3434,30000,0,0,30000,TPEX
2026-01-06,3438,-134000,0,0,-134000,TPEX
2026-01-06,3441,21000,0,0,21000,TPEX
2026-01-06,3444,-5000,0,-1000,-6000,TPEX
2026-01-06,3455,102000,-1420,2034,102614,TPEX
2026-01-06,3465,-1000,0,0,-1000,TPEX
2026-01-06,3466,-92000,0,-107,-92107,TPEX
2026-01-06,3467,2000,0,0,2000,TPEX
2026-01-06,3479,27000,0,14963,41963,TPEX
2026-01-06,3483,-156000,-1545,-8508,-166053,TPEX
2026-01-06,3484,18000,0,-12000,6000,TPEX
2026-01-06,3489,14000,0,0,14000,TPEX
2026-01-06,3490,163000,0,-216,162784,TPEX
2026-01-06,3491,-182038,-27300,-33340,-242678,TPEX
2026-01-06,3492,4000,0,0,4000,TPEX
2026-01-06,3498,105000,0,74,105074,TPEX
2026-01-06,3499,22000,0,420,22420,TPEX
2026-01-06,3508,37000,0,0,37000,TPEX
2026-01-06,3511,-19000,0,366,-18634,TPEX
2026-01-06,3512,0,0,0,0,TPEX
2026-01-06,3516,0,0,0,0,TPEX
2026-01-06,3520,56000,0,4,56004,TPEX
2026-01-06,3521,11000,0,-3,10997,TPEX
2026-01-06,3522,49000,0,0,49000,TPEX
2026-01-06,3523,0,0,0,0,TPEX
2026-01-06,3526,14000,0,4573,18573,TPEX
2026-01-06,3527,24000,0,0,24000,TPEX
2026-01-06,3529,333360,-41850,31884,323394,TPEX
2026-01-06,3537,-20000,0,0,-20000,TPEX
2026-01-06,3540,92000,0,1000,93000,TPEX
2026-01-06,3541,-4000,0,0,-4000,TPEX
2026-01-06,3546,-45000,0,-2000,-47000,TPEX
2026-01-06,3548,44000,0,-316,43684,TPEX
2026-01-06,3551,-667269,30000,56729,-580540,TPEX
2026-01-06,3552,17000,0,-59,16941,TPEX
2026-01-06,3555,53000,0,0,53000,TPEX
2026-01-06,3556,13000,0,61,13061,TPEX
2026-01-06,3558,5000,0,142,5142,TPEX
2026-01-06,3564,11000,0,87,11087,TPEX
2026-01-06,3567,2000,0,0,2000,TPEX
2026-01-06,3570,8000,0,0,8000,TPEX
2026-01-06,3577,5000,0,-1453,3547,TPEX
2026-01-06,3580,-101000,0,-3080,-104080,TPEX
2026-01-06,3581,-4000,0,0,-4000,TPEX
2026-01-06,3587,51176,0,523,51699,TPEX
2026-01-06,3594,20000,0,174,20174,TPEX
2026-01-06,3597,-2000,0,0,-2000,TPEX
2026-01-06,3609,34000,0,0,34000,TPEX
2026-01-06,3611,4000,0,0,4000,TPEX
2026-01-06,3615,405000,0,402,405402,TPEX
2026-01-06,3623,9000,0,-61903,-52903,TPEX
2026-01-06,3624,-54000,0,-41965,-95965,TPEX
2026-01-06,3625,62000,0,-577,61423,TPEX
2026-01-06,3628,44000,0,477,44477,TPEX
2026-01-06,3630,108000,0,12792,120792,TPEX
2026-01-06,3631,0,0,0,0,TPEX
2026-01-06,3646,-9000,0,0,-9000,TPEX
2026-01-06,3663,110000,0,-290979,-180979,TPEX
2026-01-06,3664,6000,0,0,6000,TPEX
2026-01-06,3666,-23000,0,0,-23000,TPEX
2026-01-06,3672,-11000,0,0,-11000,TPEX
2026-01-06,3675,29000,0,-545,28455,TPEX
2026-01-06,3680,1191,1158000,127494,1286685,TPEX
2026-01-06,3684,20000,0,3000,23000,TPEX
2026-01-06,3685,-48000,0,0,-48000,TPEX
2026-01-06,3687,-45000,0,0,-45000,TPEX
2026-01-06,3689,-1181990,0,-219880,-1401870,TPEX
2026-01-06,3691,-27000,0,-11000,-38000,TPEX
2026-01-06,3693,69800,-21000,30245,79045,TPEX
2026-01-06,3707,-2812995,0,104982,-2708013,TPEX
2026-01-06,3709,210000,0,74871,284871,TPEX
2026-01-06,3710,-63000,0,0,-63000,TPEX
2026-01-06,4102,39000,0,0,39000,TPEX
2026-01-06,4105,-241805,-4000,-247,-246052,TPEX
2026-01-06,4107,-6000,0,0,-6000,TPEX
2026-01-06,4109,-35000,0,73,-34927,TPEX
2026-01-06,4111,-100000,0,-8000,-108000,TPEX
2026-01-06,4113,-15000,0,0,-15000,TPEX
2026-01-06,4114,228998,0,81439,310437,TPEX
2026-01-06,4116,-15000,0,0,-15000,TPEX
2026-01-06,4120,2000,0,-2000,0,TPEX
2026-01-06,4121,3000,0,0,3000,TPEX
2026-01-06,4123,-635100,0,22087,-613013,TPEX
2026-01-06,4126,-12000,0,0,-12000,TPEX
2026-01-06,4127,-1000,0,0,-1000,TPEX
2026-01-06,4128,-865000,0,686,-864314,TPEX
2026-01-06,4129,36250,0,22557,58807,TPEX
2026-01-06,4130,-1700000,0,2187,-1697813,TPEX
2026-01-06,4131,1000,0,-3654,-2654,TPEX
2026-01-06,4138,7000,0,0,7000,TPEX
2026-01-06,4139,-8000,0,0,-8000,TPEX
2026-01-06,4147,-49000,0,-345,-49345,TPEX
2026-01-06,4153,9000,0,-59,8941,TPEX
2026-01-06,4157,1018000,0,0,1018000,TPEX
2026-01-06,4160,14000,0,0,14000,TPEX
2026-01-06,4161,-19000,0,0,-19000,TPEX
2026-01-06,4162,71000,0,705,71705,TPEX
2026-01-06,4163,0,-2000,0,-2000,TPEX
2026-01-06,4166,-232000,0,0,-232000,TPEX
2026-01-06,4167,-128000,0,-2,-128002,TPEX
2026-01-06,4168,48000,0,3,48003,TPEX
2026-01-06,4171,-11000,0,0,-11000,TPEX
2026-01-06,4173,19000,0,0,19000,TPEX
2026-01-06,4174,-50972,0,257,-50715,TPEX
2026-01-06,4175,4000,0,0,4000,TPEX
2026-01-06,4205,1000,0,0,1000,TPEX
2026-01-06,4207,-9000,0,-14000,-23000,TPEX
2026-01-06,4303,201973,0,4306,206279,TPEX
2026-01-06,4305,-2000,0,0,-2000,TPEX
2026-01-06,4401,15000,0,0,15000,TPEX
2026-01-06,4402,2000,0,-1,1999,TPEX
2026-01-06,4413,2000,0,0,2000,TPEX
2026-01-06,4416,-8000,0,0,-8000,TPEX
2026-01-06,4417,22000,0,-8247,13753,TPEX
2026-01-06,4419,1000,0,207,1207,TPEX
2026-01-06,4420,2100,0,818,2918,TPEX
2026-01-06,4430,0,0,0,0,TPEX
2026-01-06,4432,-3000,0,0,-3000,TPEX
2026-01-06,4433,2000,0,-10,1990,TPEX
2026-01-06,4442,0,0,1000,1000,TPEX
2026-01-06,4502,1000,0,0,1000,TPEX
2026-01-06,4503,5000,0,-1881,3119,TPEX
2026-01-06,4506,6000,0,0,6000,TPEX
2026-01-06,4510,416000,0,18397,434397,TPEX
2026-01-06,4513,65000,0,0,65000,TPEX
2026-01-06,4523,-4000,0,522,-3478,TPEX
2026-01-06,4527,1000,0,0,1000,TPEX
2026-01-06,4528,-2000,0,0,-2000,TPEX
2026-01-06,4533,187000,0,2570,189570,TPEX
2026-01-06,4534,-35000,0,262,-34738,TPEX
2026-01-06,4535,3000,0,0,3000,TPEX
2026-01-06,4538,1000,0,-674,326,TPEX
2026-01-06,4541,149000,0,10953,159953,TPEX
2026-01-06,4542,63000,0,0,63000,TPEX
2026-01-06,4543,-23000,0,-126,-23126,TPEX
2026-01-06,4549,-18000,0,-4787,-22787,TPEX
2026-01-06,4550,-2000,0,0,-2000,TPEX
2026-01-06,4554,-6000,0,0,-6000,TPEX
2026-01-06,4556,0,0,8,8,TPEX
2026-01-06,4558,-14000,0,-2059,-16059,TPEX
2026-01-06,4561,40000,0,-100,39900,TPEX
2026-01-06,4563,21000,0,-4033,16967,TPEX
2026-01-06,4568,0,0,0,0,TPEX
2026-01-06,4577,-25000,0,227,-24773,TPEX
2026-01-06,4580,-2000,0,0,-2000,TPEX
2026-01-06,4702,-8000,0,0,-8000,TPEX
2026-01-06,4706,-3000,0,0,-3000,TPEX
2026-01-06,4707,116000,0,0,116000,TPEX
2026-01-06,4711,-1000,0,-116,-1116,TPEX
2026-01-06,4714,30000,0,-1200,28800,TPEX
2026-01-06,4716,58000,0,0,58000,TPEX
2026-01-06,4721,67000,0,-2036,64964,TPEX
2026-01-06,4726,53000,0,0,53000,TPEX
2026-01-06,4728,100,0,0,100,TPEX
2026-01-06,4729,321000,0,-2614,318386,TPEX
2026-01-06,4735,2000,0,-1,1999,TPEX
2026-01-06,4741,38000,0,-769,37231,TPEX
2026-01-06,4743,178210,0,75103,253313,TPEX
2026-01-06,4744,19000,0,-3000,16000,TPEX
2026-01-06,4745,46000,0,2000,48000,TPEX
2026-01-06,4747,-2000,0,0,-2000,TPEX
2026-01-06,4749,81321,120652,-87052,114921,TPEX
2026-01-06,4760,213000,0,3147,216147,TPEX
2026-01-06,4768,28991,0,-7368,21623,TPEX
2026-01-06,4772,395603,-1000,-64786,329817,TPEX
2026-01-06,4806,0,0,903,903,TPEX
2026-01-06,4903,-622000,0,0,-622000,TPEX
2026-01-06,4907,4000,0,0,4000,TPEX
2026-01-06,4908,-166000,0,-6241,-172241,TPEX
2026-01-06,4909,-925500,0,12485,-913015,TPEX
2026-01-06,4911,-15000,0,0,-15000,TPEX
2026-01-06,4923,-10000,0,82,-9918,TPEX
2026-01-06,4931,-2601,-60000,105000,42399,TPEX
2026-01-06,4933,81000,0,-57,80943,TPEX
2026-01-06,4939,-515000,0,0,-515000,TPEX
2026-01-06,4946,11000,0,60,11060,TPEX
2026-01-06,4951,-1000,0,0,-1000,TPEX
2026-01-06,4953,227000,0,2373,229373,TPEX
2026-01-06,4966,-155086,411400,7777,264091,TPEX
2026-01-06,4971,5973,0,-10873,-4900,TPEX
2026-01-06,4972,-7000,0,0,-7000,TPEX
2026-01-06,4973,885143,0,0,885143,TPEX
2026-01-06,4974,57000,0,4390,61390,TPEX
2026-01-06,4979,-1604630,-160348,-446193,-2211171,TPEX
2026-01-06,4987,-1000,0,0,-1000,TPEX
2026-01-06,4991,59000,0,41000,100000,TPEX
2026-01-06,4995,-7000,0,0,-7000,TPEX
2026-01-06,5009,266000,-5000,9753,270753,TPEX
2026-01-06,5011,-11000,0,0,-11000,TPEX
2026-01-06,5013,-17000,0,0,-17000,TPEX
2026-01-06,5014,15000,0,150,15150,TPEX
2026-01-06,5015,4000,0,0,4000,TPEX
2026-01-06,5201,-10000,0,0,-10000,TPEX
2026-01-06,5202,58000,0,0,58000,TPEX
2026-01-06,5206,-2000,0,0,-2000,TPEX
2026-01-06,5209,10000,0,-292,9708,TPEX
2026-01-06,5210,-217000,0,195,-216805,TPEX
2026-01-06,5211,0,0,0,0,TPEX
2026-01-06,5212,-1000,0,0,-1000,TPEX
2026-01-06,5213,24000,0,0,24000,TPEX
2026-01-06,5220,-7000,0,0,-7000,TPEX
2026-01-06,5223,-1000,0,0,-1000,TPEX
2026-01-06,5227,56000,0,0,56000,TPEX
2026-01-06,5228,-36000,0,-1702,-37702,TPEX
2026-01-06,5230,18000,0,0,18000,TPEX
2026-01-06,5236,62000,0,-323,61677,TPEX
2026-01-06,5245,-36000,0,-432,-36432,TPEX
2026-01-06,5251,7000,0,-837,6163,TPEX
2026-01-06,5263,-123000,0,-14039,-137039,TPEX
2026-01-06,5272,-36000,0,504,-35496,TPEX
2026-01-06,5274,20479,-4235,-1577,14667,TPEX
2026-01-06,5278,5000,0,1000,6000,TPEX
2026-01-06,5287,2000,0,0,2000,TPEX
2026-01-06,5289,42961,281600,206587,531148,TPEX
2026-01-06,5291,4000,0,191,4191,TPEX
2026-01-06,5299,21000,0,0,21000,TPEX
2026-01-06,5301,3000,0,0,3000,TPEX
2026-01-06,5302,-8000,0,-8000,-16000,TPEX
2026-01-06,5309,-4800970,-9000,-69583,-4879553,TPEX
2026-01-06,5310,0,0,7,7,TPEX
2026-01-06,5312,4000,0,0,4000,TPEX
2026-01-06,5314,200400,0,19717,220117,TPEX
2026-01-06,5315,159000,0,0,159000,TPEX
2026-01-06,5321,0,0,0,0,TPEX
2026-01-06,5324,-19000,0,0,-19000,TPEX
2026-01-06,5328,-853000,0,-89,-853089,TPEX
2026-01-06,5340,-853000,0,4535,-848465,TPEX
2026-01-06,5344,-2000,0,0,-2000,TPEX
2026-01-06,5345,0,0,444,444,TPEX
2026-01-06,5347,11881541,-8520103,727572,4089010,TPEX
2026-01-06,5351,1312030,0,-69544,1242486,TPEX
2026-01-06,5353,1000,0,0,1000,TPEX
2026-01-06,5355,-8000,0,-10,-8010,TPEX
2026-01-06,5356,-12000,0,-1000,-13000,TPEX
2026-01-06,5364,1000,0,0,1000,TPEX
2026-01-06,5371,907000,0,162516,1069516,TPEX
2026-01-06,5381,443000,0,0,443000,TPEX
2026-01-06,5386,-217000,0,-10001,-227001,TPEX
2026-01-06,5392,-387000,0,34154,-352846,TPEX
2026-01-06,5398,65000,0,0,65000,TPEX
2026-01-06,5403,-29000,0,0,-29000,TPEX
2026-01-06,5410,-6000,0,0,-6000,TPEX
2026-01-06,5425,576000,-2477,68731,642254,TPEX
2026-01-06,5426,12000,0,24,12024,TPEX
2026-01-06,5432,-100000,0,103,-99897,TPEX
2026-01-06,5438,54000,0,-51,53949,TPEX
2026-01-06,5439,329750,975650,226522,1531922,TPEX
2026-01-06,5443,-507970,0,-33273,-541243,TPEX
2026-01-06,5450,-4000,0,0,-4000,TPEX
2026-01-06,5452,136800,0,-95466,41334,TPEX
2026-01-06,5455,0,0,302,302,TPEX
2026-01-06,5457,-49000,-11000,534,-59466,TPEX
2026-01-06,5460,7000,0,0,7000,TPEX
2026-01-06,5464,20000,0,0,20000,TPEX
2026-01-06,5465,-5000,0,18,-4982,TPEX
2026-01-06,5468,-3000,0,0,-3000,TPEX
2026-01-06,5474,27000,0,-2067,24933,TPEX
2026-01-06,5475,-313000,0,1013,-311987,TPEX
2026-01-06,5478,-27000,0,-275,-27275,TPEX
2026-01-06,5481,59000,0,0,59000,TPEX
2026-01-06,5483,-212342,1862504,272935,1923097,TPEX
2026-01-06,5487,-1000,0,0,-1000,TPEX
2026-01-06,5488,-1000,0,0,-1000,TPEX
2026-01-06,5489,9000,0,0,9000,TPEX
2026-01-06,5490,43000,0,104,43104,TPEX
2026-01-06,5493,32000,0,-7970,24030,TPEX
2026-01-06,5498,147715,0,-8000,139715,TPEX
2026-01-06,5508,11000,-1000,5988,15988,TPEX
2026-01-06,5511,-125000,0,-12000,-137000,TPEX
2026-01-06,5512,491000,0,0,491000,TPEX
2026-01-06,5520,1000,0,0,1000,TPEX
2026-01-06,5523,3000,0,0,3000,TPEX
2026-01-06,5529,4000,0,0,4000,TPEX
2026-01-06,5530,-31000,0,0,-31000,TPEX
2026-01-06,5536,-694835,485400,198399,-11036,TPEX
2026-01-06,5548,2000,0,0,2000,TPEX
2026-01-06,5603,-13000,0,0,-13000,TPEX
2026-01-06,5604,-1000,0,0,-1000,TPEX
2026-01-06,5609,20000,0,0,20000,TPEX
2026-01-06,5701,0,0,-2,-2,TPEX
2026-01-06,5704,-1000,0,0,-1000,TPEX
2026-01-06,5864,219000,0,0,219000,TPEX
2026-01-06,5902,1000,0,0,1000,TPEX
2026-01-06,5903,20000,-52000,9831,-22169,TPEX
2026-01-06,5904,-60845,75178,-352,13981,TPEX
2026-01-06,5905,172000,0,-795,171205,TPEX
2026-01-06,6015,46000,0,0,46000,TPEX
2026-01-06,6016,944000,0,0,944000,TPEX
2026-01-06,6021,53000,0,0,53000,TPEX
2026-01-06,6023,-11000,2000,0,-9000,TPEX
2026-01-06,6026,296000,0,0,296000,TPEX
2026-01-06,6101,90,0,0,90,TPEX
2026-01-06,6104,-1650,0,9765,8115,TPEX
2026-01-06,6109,2000,0,0,2000,TPEX
2026-01-06,6111,-59000,0,-46653,-105653,TPEX
2026-01-06,6113,51000,0,936,51936,TPEX
2026-01-06,6114,3000,0,0,3000,TPEX
2026-01-06,6118,5000,0,825,5825,TPEX
2026-01-06,6121,215515,-526050,-4425,-314960,TPEX
2026-01-06,6122,156000,0,0,156000,TPEX
2026-01-06,6123,33000,0,-463,32537,TPEX
2026-01-06,6124,-34000,0,-4338,-38338,TPEX
2026-01-06,6125,-918000,0,276514,-641486,TPEX
2026-01-06,6126,118000,0,-3700,114300,TPEX
2026-01-06,6127,-135000,0,-69728,-204728,TPEX
2026-01-06,6129,137000,0,279,137279,TPEX
2026-01-06,6130,-56020,0,0,-56020,TPEX
2026-01-06,6134,-86000,0,195,-85805,TPEX
2026-01-06,6138,-241000,0,7446,-233554,TPEX
2026-01-06,6140,56100,0,482,56582,TPEX
2026-01-06,6143,43000,0,3259,46259,TPEX
2026-01-06,6146,-34000,-500,187,-34313,TPEX
2026-01-06,6147,2076000,-1882951,5859,198908,TPEX
2026-01-06,6148,54000,0,-58,53942,TPEX
2026-01-06,6150,-13000,0,8853,-4147,TPEX
2026-01-06,6151,69000,0,549,69549,TPEX
2026-01-06,6154,-1000,0,0,-1000,TPEX
2026-01-06,6156,57000,0,0,57000,TPEX
2026-01-06,6158,-13000,0,0,-13000,TPEX
2026-01-06,6160,-161000,0,-690,-161690,TPEX
2026-01-06,6161,-5000,0,-41,-5041,TPEX
2026-01-06,6163,-81000,0,-3457,-84457,TPEX
2026-01-06,6167,79000,0,14984,93984,TPEX
2026-01-06,6170,-25000,0,0,-25000,TPEX
2026-01-06,6171,1000,0,0,1000,TPEX
2026-01-06,6173,317000,0,-29594,287406,TPEX
2026-01-06,6174,6000,0,0,6000,TPEX
2026-01-06,6175,-533900,0,-10404,-544304,TPEX
2026-01-06,6179,-127000,0,44727,-82273,TPEX
2026-01-06,6180,-91980,-204438,-111,-296529,TPEX
2026-01-06,6182,-3159900,0,423356,-2736544,TPEX
2026-01-06,6185,-2000,0,0,-2000,TPEX
2026-01-06,6186,-61000,0,-75,-61075,TPEX
2026-01-06,6187,567770,73000,-54816,585954,TPEX
2026-01-06,6188,-776740,1458000,538067,1219327,TPEX
2026-01-06,6190,-1184000,0,247567,-936433,TPEX
2026-01-06,6194,19000,0,-8000,11000,TPEX
2026-01-06,6195,2000,0,0,2000,TPEX
2026-01-06,6199,62000,0,79106,141106,TPEX
2026-01-06,6203,0,0,-45,-45,TPEX
2026-01-06,6204,-4000,0,0,-4000,TPEX
2026-01-06,6207,-1426100,0,33573,-1392527,TPEX
2026-01-06,6208,2000,0,-277,1723,TPEX
2026-01-06,6210,1000,0,0,1000,TPEX
2026-01-06,6212,1000,0,0,1000,TPEX
2026-01-06,6217,-172000,0,-20175,-192175,TPEX
2026-01-06,6218,14000,0,0,14000,TPEX
2026-01-06,6219,-8000,0,0,-8000,TPEX
2026-01-06,6220,-1000,0,0,-1000,TPEX
2026-01-06,6221,-216800,0,-17000,-233800,TPEX
2026-01-06,6222,-1000,0,0,-1000,TPEX
2026-01-06,6223,46183,-280901,28101,-206617,TPEX
2026-01-06,6227,75000,0,-92,74908,TPEX
2026-01-06,6229,-46000,0,-19,-46019,TPEX
2026-01-06,6231,80000,0,-3885,76115,TPEX
2026-01-06,6233,-247000,0,0,-247000,TPEX
2026-01-06,6234,-593000,0,141,-592859,TPEX
2026-01-06,6237,18000,0,-247,17753,TPEX
2026-01-06,6240,-1000,0,0,-1000,TPEX
2026-01-06,6244,-2372000,0,66227,-2305773,TPEX
2026-01-06,6245,168880,-2003,-22372,144505,TPEX
2026-01-06,6248,30000,0,5000,35000,TPEX
2026-01-06,6259,21000,0,-2000,19000,TPEX
2026-01-06,6261,406000,0,5000,411000,TPEX
2026-01-06,6263,7000,0,0,7000,TPEX
2026-01-06,6265,53000,0,-8000,45000,TPEX
2026-01-06,6266,42000,0,0,42000,TPEX
2026-01-06,6270,-245000,0,20285,-224715,TPEX
2026-01-06,6274,69442,-728298,180084,-478772,TPEX
2026-01-06,6275,45000,0,3628,48628,TPEX
2026-01-06,6276,-8000,0,565,-7435,TPEX
2026-01-06,6279,-43223,0,-272,-43495,TPEX
2026-01-06,6284,483000,0,53919,536919,TPEX
2026-01-06,6290,1530000,2000,139728,1671728,TPEX
2026-01-06,6291,-4000,0,-17744,-21744,TPEX
2026-01-06,6292,-2000,0,0,-2000,TPEX
2026-01-06,6294,-2000,0,0,-2000,TPEX
2026-01-06,6411,79020,0,-62,78958,TPEX
2026-01-06,6417,9000,0,0,9000,TPEX
2026-01-06,6418,5000,0,0,5000,TPEX
2026-01-06,6419,8000,0,1000,9000,TPEX
2026-01-06,6425,-340000,0,-776,-340776,TPEX
2026-01-06,6432,9000,0,0,9000,TPEX
2026-01-06,6435,73000,0,12000,85000,TPEX
2026-01-06,6441,-6000,0,0,-6000,TPEX
2026-01-06,6461,-44000,0,-2867,-46867,TPEX
2026-01-06,6462,-156955,0,-8978,-165933,TPEX
2026-01-06,6465,-33000,0,0,-33000,TPEX
2026-01-06,6469,61155,-1000,1584,61739,TPEX
2026-01-06,6470,35000,0,919,35919,TPEX
2026-01-06,6474,-2000,0,-5000,-7000,TPEX
2026-01-06,6482,-1000,0,0,-1000,TPEX
2026-01-06,6485,373100,0,-361,372739,TPEX
2026-01-06,6486,101000,0,11000,112000,TPEX
2026-01-06,6488,718027,2053251,528319,3299597,TPEX
2026-01-06,6492,46000,0,-132,45868,TPEX
2026-01-06,6494,38000,0,0,38000,TPEX
2026-01-06,6496,-3000,0,0,-3000,TPEX
2026-01-06,6498,-14000,0,1000,-13000,TPEX
2026-01-06,6499,22000,0,-534,21466,TPEX
2026-01-06,6506,-1000,0,0,-1000,TPEX
2026-01-06,6508,4000,0,0,4000,TPEX
2026-01-06,6509,96000,-17000,-7001,71999,TPEX
2026-01-06,6510,-191000,18794,-11549,-183755,TPEX
2026-01-06,6516,-1000,0,0,-1000,TPEX
2026-01-06,6517,15000,0,329,15329,TPEX
2026-01-06,6523,4000,0,0,4000,TPEX
2026-01-06,6530,-159000,0,-495,-159495,TPEX
2026-01-06,6532,0,0,0,0,TPEX
2026-01-06,6535,-14000,0,890,-13110,TPEX
2026-01-06,6538,4000,-785,914,4129,TPEX
2026-01-06,6542,0,0,0,0,TPEX
2026-01-06,6546,81000,0,1723,82723,TPEX
2026-01-06,6547,-14000,0,-2884,-16884,TPEX
2026-01-06,6548,2550851,4133000,-11618,6672233,TPEX
2026-01-06,6560,34000,0,0,34000,TPEX
2026-01-06,6561,-162143,150750,-1288,-12681,TPEX
2026-01-06,6568,4000,0,322,4322,TPEX
2026-01-06,6569,1000,0,54,1054,TPEX
2026-01-06,6570,3000,0,56,3056,TPEX
2026-01-06,6576,-15000,0,0,-15000,TPEX
2026-01-06,6577,-1000,0,0,-1000,TPEX
2026-01-06,6578,-15000,0,0,-15000,TPEX
2026-01-06,6584,139515,436000,15343,590858,TPEX
2026-01-06,6588,-58000,0,0,-58000,TPEX
2026-01-06,6593,2000,0,0,2000,TPEX
2026-01-06,6596,91000,0,16000,107000,TPEX
2026-01-06,6603,230000,0,2000,232000,TPEX
2026-01-06,6609,37000,0,-409,36591,TPEX
2026-01-06,6612,-11000,0,1000,-10000,TPEX
2026-01-06,6613,-10714,-4378,1163,-13929,TPEX
2026-01-06,6616,7000,0,0,7000,TPEX
2026-01-06,6617,-15000,0,0,-15000,TPEX
2026-01-06,6620,123000,0,0,123000,TPEX
2026-01-06,6624,22000,0,0,22000,TPEX
2026-01-06,6629,-6433,0,1000,-5433,TPEX
2026-01-06,6637,-7000,0,0,-7000,TPEX
2026-01-06,6640,-6000,-18000,-25825,-49825,TPEX
2026-01-06,6642,-2000,0,0,-2000,TPEX
2026-01-06,6643,188000,0,24721,212721,TPEX
2026-01-06,6649,96000,0,132,96132,TPEX
2026-01-06,6651,47030,0,0,47030,TPEX
2026-01-06,6654,2000,0,0,2000,TPEX
2026-01-06,6662,1000,0,0,1000,TPEX
2026-01-06,6664,12700,0,-28442,-15742,TPEX
2026-01-06,6667,-188990,0,-9098,-198088,TPEX
2026-01-06,6679,61000,0,6544,67544,TPEX
2026-01-06,6680,0,0,114,114,TPEX
2026-01-06,6683,-65975,0,-19866,-85841,TPEX
2026-01-06,6684,15000,0,-266,14734,TPEX
2026-01-06,6690,-6000,0,0,-6000,TPEX
2026-01-06,6692,-14000,0,0,-14000,TPEX
2026-01-06,6693,-180000,0,-12121,-192121,TPEX
2026-01-06,6697,5000,0,0,5000,TPEX
2026-01-06,6703,10000,0,62,10062,TPEX
2026-01-06,6708,2000,0,0,2000,TPEX
2026-01-06,6712,-144000,0,-5757,-149757,TPEX
2026-01-06,6716,7000,0,33,7033,TPEX
2026-01-06,6720,1000,0,0,1000,TPEX
2026-01-06,6725,-107000,0,10000,-97000,TPEX
2026-01-06,6727,-249000,0,43000,-206000,TPEX
2026-01-06,6728,3000,0,0,3000,TPEX
2026-01-06,6732,48000,0,687,48687,TPEX
2026-01-06,6733,-139000,0,48,-138952,TPEX
2026-01-06,6735,-4000,0,0,-4000,TPEX
2026-01-06,6739,-34000,0,1091,-32909,TPEX
2026-01-06,6741,48000,0,10000,58000,TPEX
2026-01-06,6751,1000,0,0,1000,TPEX
2026-01-06,6752,-1000,0,-1085,-2085,TPEX
2026-01-06,6761,4000,0,-886,3114,TPEX
2026-01-06,6763,53000,0,-1806,51194,TPEX
2026-01-06,6785,-72000,1000,-1871,-72871,TPEX
2026-01-06,6788,-74000,0,11400,-62600,TPEX
2026-01-06,6791,1000,0,5,1005,TPEX
2026-01-06,6803,36000,100000,0,136000,TPEX
2026-01-06,6804,1000,0,0,1000,TPEX
2026-01-06,6811,21000,0,-1537,19463,TPEX
2026-01-06,6821,-13000,0,0,-13000,TPEX
2026-01-06,6823,11000,0,0,11000,TPEX
2026-01-06,6829,70000,0,814,70814,TPEX
2026-01-06,6840,1000,0,0,1000,TPEX
2026-01-06,6841,-104000,0,-859,-104859,TPEX
2026-01-06,6843,-1000,0,0,-1000,TPEX
2026-01-06,6846,-2000,0,0,-2000,TPEX
2026-01-06,6859,4000,0,0,4000,TPEX
2026-01-06,6865,2000,0,0,2000,TPEX
2026-01-06,6870,-17000,0,-872,-17872,TPEX
2026-01-06,6874,0,0,0,0,TPEX
2026-01-06,6875,-3000,0,-255,-3255,TPEX
2026-01-06,6877,12000,0,119,12119,TPEX
2026-01-06,6894,4000,0,48,4048,TPEX
2026-01-06,6895,-28000,0,0,-28000,TPEX
2026-01-06,6903,-124995,0,3258,-121737,TPEX
2026-01-06,6904,1000,0,0,1000,TPEX
2026-01-06,6910,-7000,0,-57000,-64000,TPEX
2026-01-06,6913,36000,0,2000,38000,TPEX
2026-01-06,6922,1029,0,188,1217,TPEX
2026-01-06,6925,36000,0,831,36831,TPEX
2026-01-06,6953,-50000,0,3000,-47000,TPEX
2026-01-06,6967,3000,0,0,3000,TPEX
2026-01-06,6968,-5000,0,0,-5000,TPEX
2026-01-06,6971,-32000,0,0,-32000,TPEX
2026-01-06,6982,6000,0,0,6000,TPEX
2026-01-06,6996,34000,0,0,34000,TPEX
2026-01-06,7402,-94000,0,5094,-88906,TPEX
2026-01-06,7547,-36000,0,0,-36000,TPEX
2026-01-06,7556,5000,0,0,5000,TPEX
2026-01-06,7584,1000,0,0,1000,TPEX
2026-01-06,7642,9000,0,0,9000,TPEX
2026-01-06,7703,22307,0,12206,34513,TPEX
2026-01-06,7704,-2000,0,0,-2000,TPEX
2026-01-06,7712,115000,0,0,115000,TPEX
2026-01-06,7714,-49000,0,0,-49000,TPEX
